booking_id,booking_date,checkin_date,checkout_date,city,hotel_type,room_type,length_of_stay,adults,children,customer_segment,booking_month,checkin_month,checkin_day_of_week,is_weekend_checkin,is_peak_season,is_special_event,lead_time_days,occupancy_rate,base_adr,competitor_adr,dynamic_adr,total_revenue,price_change_from_base
HB010591,2023-09-20,2023-10-14,2023-10-20,Goa,Business,Standard,6,1,1,Group,9,10,5,1,1,0,24,0.95,8500,7758.38,18715.6,112293.61,120.18
HB010592,2023-12-22,2024-03-04,2024-03-05,Bangalore,Budget,Deluxe,1,1,0,Leisure,12,3,0,0,0,0,73,0.841,6200,3746.45,5117.49,5117.49,-17.46
HB010593,2023-11-21,2024-04-13,2024-04-16,Goa,Resort,Deluxe,3,2,1,Business,11,4,5,1,1,0,144,0.95,8500,15428.64,42069.58,126208.75,394.94
HB010594,2023-10-30,2024-04-19,2024-04-25,Kolkata,Boutique,Executive,6,3,0,Leisure,10,4,4,0,1,0,172,0.867,4800,6436.49,16823.57,100941.43,250.49
HB010595,2023-07-01,2023-09-10,2023-09-13,Mumbai,Luxury,Executive,3,1,2,Leisure,7,9,6,1,0,0,71,0.705,7500,14169.41,26131.77,78395.32,248.42
HB010596,2022-08-19,2023-01-03,2023-01-06,Delhi,Boutique,Executive,3,4,0,Group,8,1,1,0,1,0,137,0.95,6800,9729.88,27152.28,81456.83,299.3
HB010597,2024-01-26,2024-03-31,2024-04-07,Delhi,Luxury,Standard,7,2,2,Business,1,3,6,1,0,0,65,0.699,6800,13517.66,13754.43,96281.04,102.27
HB010598,2023-08-01,2023-12-30,2024-01-06,Delhi,Boutique,Suite,7,4,0,Leisure,8,12,5,1,1,1,151,0.908,6800,10378.31,47668.7,333680.93,601.01
HB010599,2024-11-27,2024-12-20,2024-12-27,Kolkata,Boutique,Executive,7,4,0,Leisure,11,12,4,0,1,0,23,0.904,4800,7324.67,18549.44,129846.08,286.45
HB010600,2024-08-17,2024-09-11,2024-09-13,Bangalore,Resort,Standard,2,3,0,Leisure,8,9,2,0,0,1,25,0.803,6200,11389.77,16435.8,32871.6,165.09
HB010601,2023-06-26,2023-09-27,2023-10-04,Hyderabad,Business,Deluxe,7,1,2,Leisure,6,9,2,0,0,0,93,0.802,5500,5067.99,6856.91,47998.35,24.67
HB010602,2023-05-20,2023-08-20,2023-08-24,Pune,Business,Executive,4,3,0,Business,5,8,6,1,0,0,92,0.824,5200,5055.95,9620.51,38482.05,85.01
HB010603,2024-06-30,2024-08-24,2024-08-28,Bangalore,Budget,Suite,4,4,0,Leisure,6,8,5,1,0,0,55,0.739,6200,3818.34,8255.83,33023.33,33.16
HB010604,2024-06-20,2024-10-17,2024-10-24,Hyderabad,Budget,Deluxe,7,1,0,Leisure,6,10,3,0,1,0,119,0.886,5500,3139.65,6838.28,47867.94,24.33
HB010605,2023-10-29,2023-11-02,2023-11-06,Chennai,Business,Executive,4,2,1,Leisure,10,11,3,0,1,1,4,0.91,5800,5336.71,24989.63,99958.53,330.86
HB010606,2023-08-09,2023-11-27,2023-11-29,Hyderabad,Resort,Standard,2,1,0,Leisure,8,11,0,0,1,0,110,0.95,5500,9554.61,16479.11,32958.21,199.62
HB010607,2024-07-10,2024-10-16,2024-10-22,Bangalore,Boutique,Suite,6,3,0,Leisure,7,10,2,0,1,1,98,0.925,6200,9063.74,37520.06,225120.36,505.16
HB010608,2024-06-10,2024-07-30,2024-08-03,Pune,Boutique,Executive,4,4,0,Business,6,7,1,0,0,0,50,0.725,5200,6941.89,10510.22,42040.87,102.12
HB010609,2023-04-04,2023-07-15,2023-07-21,Kolkata,Budget,Suite,6,2,0,Leisure,4,7,5,1,0,0,102,0.751,4800,3041.24,6355.53,38133.17,32.41
HB010610,2024-01-04,2024-06-15,2024-06-17,Kolkata,Budget,Executive,2,1,0,Leisure,1,6,5,1,0,0,163,0.796,4800,2772.38,5799.15,11598.3,20.82
HB010611,2024-07-25,2024-09-28,2024-09-30,Goa,Luxury,Standard,2,1,0,Business,7,9,5,1,0,0,65,0.684,8500,18014.25,17222.79,34445.59,102.62
HB010612,2024-07-14,2024-09-21,2024-09-22,Delhi,Boutique,Deluxe,1,1,2,Group,7,9,5,1,0,0,69,0.872,6800,9293.64,16447.44,16447.44,141.87
HB010613,2023-04-23,2023-08-07,2023-08-09,Chennai,Resort,Deluxe,2,1,1,Leisure,4,8,0,0,0,0,106,0.787,5800,9457.95,13914.37,27828.75,139.9
HB010614,2024-04-19,2024-10-01,2024-10-08,Hyderabad,Luxury,Suite,7,1,1,Leisure,4,10,1,0,1,0,165,0.95,5500,9952.89,34910.28,244371.99,534.73
HB010615,2023-12-27,2024-03-04,2024-03-06,Mumbai,Luxury,Suite,2,4,0,Leisure,12,3,0,0,0,0,68,0.873,7500,13551.75,34400.46,68800.92,358.67
HB010616,2023-12-10,2024-02-10,2024-02-12,Delhi,Boutique,Deluxe,2,1,0,Business,12,2,5,1,0,0,62,0.688,6800,9037.38,13018.15,26036.29,91.44
HB010617,2023-05-31,2023-11-12,2023-11-17,Chennai,Luxury,Executive,5,3,0,Group,5,11,6,1,1,0,165,0.95,5800,11800.09,37513.72,187568.58,546.79
HB010618,2023-10-08,2023-10-23,2023-10-26,Pune,Boutique,Suite,3,1,0,Business,10,10,0,0,1,0,15,0.945,5200,7792.44,27429.08,82287.23,427.48
HB010619,2024-05-16,2024-08-11,2024-08-13,Chennai,Luxury,Standard,2,1,0,Leisure,5,8,6,1,0,0,87,0.821,5800,11060.63,14801.31,29602.63,155.2
HB010620,2022-12-29,2023-05-09,2023-05-13,Bangalore,Budget,Standard,4,1,2,Group,12,5,1,0,1,0,131,0.926,6200,3678.02,5691.26,22765.04,-8.21
HB010621,2023-09-16,2023-12-07,2023-12-13,Delhi,Boutique,Suite,6,3,0,Business,9,12,3,0,1,0,82,0.95,6800,9212.75,32500.07,195000.39,377.94
HB010622,2024-05-07,2024-07-15,2024-07-19,Bangalore,Boutique,Deluxe,4,4,0,Leisure,5,7,0,0,0,0,69,0.684,6200,7916.47,9383.22,37532.88,51.34
HB010623,2024-02-07,2024-05-26,2024-05-28,Delhi,Luxury,Suite,2,2,0,Group,2,5,6,1,1,0,109,0.95,6800,14594.26,54915.46,109830.92,707.58
HB010624,2023-09-26,2024-02-28,2024-03-06,Hyderabad,Boutique,Suite,7,3,0,Group,9,2,2,0,0,0,155,0.77,5500,8077.52,14750.75,103255.25,168.2
HB010625,2023-05-19,2023-10-17,2023-10-18,Pune,Business,Deluxe,1,4,0,Leisure,5,10,1,0,1,0,151,0.871,5200,5231.62,10334.43,10334.43,98.74
HB010626,2024-04-07,2024-06-11,2024-06-12,Mumbai,Resort,Standard,1,3,0,Leisure,4,6,1,0,0,0,65,0.706,7500,13837.89,12332.67,12332.67,64.44
HB010627,2022-09-16,2023-01-15,2023-01-22,Hyderabad,Resort,Suite,7,1,1,Business,9,1,6,1,1,0,121,0.95,5500,9909.83,38200.05,267400.34,594.55
HB010628,2022-11-26,2023-03-08,2023-03-14,Hyderabad,Budget,Executive,6,4,0,Leisure,11,3,2,0,0,0,102,0.739,5500,3316.95,4610.31,27661.85,-16.18
HB010629,2024-05-30,2024-06-07,2024-06-12,Bangalore,Resort,Executive,5,3,0,Business,5,6,4,0,0,0,8,0.796,6200,10730.2,20043.61,100218.06,223.28
HB010630,2023-01-16,2023-02-08,2023-02-10,Kolkata,Resort,Deluxe,2,4,0,Business,1,2,2,0,0,0,23,0.785,4800,8486.5,12932.92,25865.85,169.44
HB010631,2023-03-14,2023-08-09,2023-08-10,Chennai,Resort,Executive,1,1,0,Business,3,8,2,0,0,0,148,0.752,5800,10955.2,15965.03,15965.03,175.26
HB010632,2023-12-31,2024-02-26,2024-03-04,Goa,Resort,Suite,7,1,1,Leisure,12,2,0,0,0,0,57,0.692,8500,16741.72,25514.83,178603.8,200.17
HB010633,2022-10-24,2023-02-22,2023-02-27,Hyderabad,Budget,Deluxe,5,2,1,Business,10,2,2,0,0,0,121,0.76,5500,2971.29,3892.39,19461.93,-29.23
HB010634,2024-08-02,2024-10-09,2024-10-13,Delhi,Luxury,Standard,4,4,0,Business,8,10,2,0,1,0,68,0.927,6800,12318.38,21972.59,87890.37,223.13
HB010635,2024-01-25,2024-04-12,2024-04-18,Goa,Business,Suite,6,2,0,Leisure,1,4,4,0,1,0,78,0.889,8500,9189.69,26915.93,161495.6,216.66
HB010636,2024-06-06,2024-06-24,2024-06-27,Kolkata,Budget,Executive,3,2,0,Leisure,6,6,0,0,0,1,18,0.672,4800,3162.94,5466.69,16400.06,13.89
HB010637,2024-10-04,2024-11-28,2024-12-03,Hyderabad,Luxury,Standard,5,4,0,Business,10,11,3,0,1,0,55,0.894,5500,10133.41,17728.6,88642.99,222.34
HB010638,2023-10-08,2023-11-13,2023-11-19,Kolkata,Budget,Suite,6,2,1,Leisure,10,11,0,0,1,0,36,0.871,4800,2799.63,8954.01,53724.07,86.54
HB010639,2023-10-21,2024-02-27,2024-02-29,Kolkata,Budget,Executive,2,1,2,Leisure,10,2,1,0,0,0,129,0.696,4800,2742.82,3985.64,7971.28,-16.97
HB010640,2022-10-04,2023-01-26,2023-01-30,Bangalore,Budget,Suite,4,2,2,Leisure,10,1,3,0,1,0,114,0.95,6200,3373.36,12697.5,50789.99,104.8
HB010641,2023-05-27,2023-11-12,2023-11-13,Goa,Boutique,Standard,1,4,0,Business,5,11,6,1,1,0,169,0.95,8500,13066.03,25736.41,25736.41,202.78
HB010642,2023-03-29,2023-09-16,2023-09-21,Chennai,Budget,Executive,5,4,0,Group,3,9,5,1,0,0,171,0.716,5800,3257.41,5605.97,28029.83,-3.35
HB010643,2024-03-14,2024-08-07,2024-08-08,Kolkata,Luxury,Executive,1,2,1,Business,3,8,2,0,0,1,146,0.688,4800,9550.77,17648.71,17648.71,267.68
HB010644,2024-09-22,2024-10-22,2024-10-26,Kolkata,Boutique,Suite,4,1,0,Leisure,9,10,1,0,1,0,30,0.937,4800,6778.91,25133.9,100535.58,423.62
HB010645,2023-01-24,2023-04-20,2023-04-21,Kolkata,Luxury,Suite,1,1,1,Leisure,1,4,3,0,1,0,86,0.95,4800,9134.16,31890.79,31890.79,564.39
HB010646,2024-07-09,2024-12-15,2024-12-16,Delhi,Boutique,Suite,1,3,0,Group,7,12,6,1,1,0,159,0.887,6800,9712.63,37800.08,37800.08,455.88
HB010647,2024-06-10,2024-11-08,2024-11-09,Kolkata,Boutique,Executive,1,3,0,Group,6,11,4,0,1,0,151,0.945,4800,7186.25,18740.68,18740.68,290.43
HB010648,2023-11-24,2024-02-19,2024-02-20,Hyderabad,Business,Deluxe,1,4,0,Business,11,2,0,0,0,1,87,0.758,5500,5924.6,8962.5,8962.5,62.95
HB010649,2023-11-15,2024-02-05,2024-02-08,Kolkata,Business,Deluxe,3,1,1,Business,11,2,0,0,0,0,82,0.74,4800,4332.37,5936.77,17810.32,23.68
HB010650,2024-07-06,2024-07-13,2024-07-18,Mumbai,Resort,Deluxe,5,1,1,Leisure,7,7,5,1,0,0,7,0.852,7500,14235.8,30875.13,154375.64,311.67
HB010651,2024-03-31,2024-07-28,2024-07-29,Hyderabad,Boutique,Standard,1,3,0,Group,3,7,6,1,0,0,119,0.736,5500,7748.7,9146.2,9146.2,66.29
HB010652,2024-03-29,2024-06-10,2024-06-11,Kolkata,Resort,Standard,1,1,0,Leisure,3,6,0,0,0,0,73,0.807,4800,8920.34,9128.54,9128.54,90.18
HB010653,2024-10-20,2024-12-28,2024-12-30,Mumbai,Boutique,Suite,2,2,2,Group,10,12,5,1,1,0,69,0.922,7500,9784.99,40777.92,81555.85,443.71
HB010654,2024-02-08,2024-06-25,2024-06-30,Mumbai,Luxury,Suite,5,1,1,Business,2,6,1,0,0,0,138,0.717,7500,15368.54,26203.92,131019.58,249.39
HB010655,2024-08-17,2024-09-16,2024-09-18,Mumbai,Luxury,Executive,2,1,2,Business,8,9,0,0,0,0,30,0.708,7500,16374.78,25405.07,50810.15,238.73
HB010656,2023-11-06,2023-11-21,2023-11-28,Hyderabad,Budget,Standard,7,1,0,Business,11,11,1,0,1,0,15,0.95,5500,3600.86,6161.21,43128.45,12.02
HB010657,2023-06-19,2023-10-29,2023-11-03,Kolkata,Luxury,Suite,5,3,0,Business,6,10,6,1,1,0,132,0.95,4800,9209.27,37461.58,187307.9,680.45
HB010658,2023-05-05,2023-06-07,2023-06-08,Kolkata,Budget,Executive,1,3,0,Leisure,5,6,2,0,0,0,33,0.844,4800,2667.09,5071.93,5071.93,5.67
HB010659,2023-06-04,2023-11-02,2023-11-04,Pune,Resort,Executive,2,2,1,Leisure,6,11,3,0,1,0,151,0.95,5200,9153.52,26513.85,53027.71,409.88
HB010660,2024-03-28,2024-06-13,2024-06-14,Bangalore,Resort,Standard,1,4,0,Group,3,6,3,0,0,0,77,0.72,6200,11431.71,10141.95,10141.95,63.58
HB010661,2023-03-25,2023-07-02,2023-07-07,Mumbai,Boutique,Standard,5,1,0,Leisure,3,7,6,1,0,0,99,0.768,7500,10860.14,12369.96,61849.8,64.93
HB010662,2023-06-23,2023-06-29,2023-07-04,Delhi,Boutique,Executive,5,4,0,Leisure,6,6,3,0,0,0,6,0.828,6800,9396.81,19843.46,99217.29,191.82
HB010663,2022-10-03,2023-02-28,2023-03-06,Kolkata,Luxury,Standard,6,1,2,Business,10,2,1,0,0,0,148,0.724,4800,9609.81,8755.94,52535.63,82.42
HB010664,2023-09-11,2024-01-16,2024-01-21,Hyderabad,Boutique,Executive,5,1,2,Leisure,9,1,1,0,1,0,127,0.948,5500,7277.65,21040.44,105202.18,282.55
HB010665,2022-10-19,2023-03-01,2023-03-03,Chennai,Budget,Deluxe,2,1,0,Business,10,3,2,0,0,1,133,0.725,5800,3363.76,5520.1,11040.2,-4.83
HB010666,2024-04-21,2024-06-08,2024-06-14,Mumbai,Resort,Deluxe,6,1,2,Leisure,4,6,5,1,0,0,48,0.695,7500,12185.65,17211.34,103268.02,129.48
HB010667,2023-02-01,2023-03-27,2023-03-28,Kolkata,Resort,Executive,1,3,0,Business,2,3,0,0,0,0,54,0.694,4800,9037.8,12335.11,12335.11,156.98
HB010668,2023-12-11,2024-05-05,2024-05-10,Mumbai,Budget,Deluxe,5,2,0,Leisure,12,5,6,1,1,0,146,0.896,7500,4255.41,10380.9,51904.49,38.41
HB010669,2024-08-08,2024-12-01,2024-12-03,Kolkata,Budget,Suite,2,4,0,Group,8,12,6,1,1,0,115,0.949,4800,2977.84,11485.98,22971.95,139.29
HB010670,2023-07-16,2023-12-19,2023-12-23,Pune,Budget,Executive,4,4,0,Group,7,12,1,0,1,0,156,0.95,5200,3325.26,8384.18,33536.71,61.23
HB010671,2023-06-17,2023-08-28,2023-09-02,Hyderabad,Boutique,Suite,5,4,0,Leisure,6,8,0,0,0,1,72,0.799,5500,8210.76,20211.17,101055.87,267.48
HB010672,2022-11-14,2023-02-28,2023-03-06,Goa,Budget,Standard,6,2,0,Business,11,2,1,0,0,0,106,0.82,8500,5119.9,5047.99,30287.97,-40.61
HB010673,2024-06-29,2024-10-25,2024-10-30,Chennai,Budget,Executive,5,1,1,Business,6,10,4,0,1,0,118,0.891,5800,3734.17,8255.39,41276.94,42.33
HB010674,2023-12-07,2024-02-10,2024-02-17,Kolkata,Business,Standard,7,2,1,Business,12,2,5,1,0,0,65,0.809,4800,4720.07,5855.53,40988.69,21.99
HB010675,2023-06-01,2023-09-15,2023-09-20,Pune,Boutique,Suite,5,2,2,Leisure,6,9,4,0,0,0,106,0.707,5200,7826.05,13122.84,65614.18,152.36
HB010676,2024-03-27,2024-06-26,2024-07-02,Kolkata,Luxury,Suite,6,3,0,Leisure,3,6,2,0,0,0,91,0.663,4800,9065.03,16156.09,96936.57,236.59
HB010677,2022-10-18,2023-02-21,2023-02-24,Delhi,Resort,Suite,3,2,2,Business,10,2,1,0,0,0,126,0.779,6800,13334.9,23734.14,71202.41,249.03
HB010678,2023-12-02,2024-01-16,2024-01-19,Pune,Business,Standard,3,2,0,Leisure,12,1,1,0,1,0,45,0.891,5200,5090.4,8569.04,25707.11,64.79
HB010679,2023-06-19,2023-10-16,2023-10-18,Goa,Resort,Deluxe,2,3,0,Leisure,6,10,0,0,1,0,119,0.907,8500,15901.49,31889.99,63779.98,275.18
HB010680,2023-09-24,2023-10-29,2023-11-02,Goa,Luxury,Standard,4,4,0,Business,9,10,6,1,1,0,35,0.895,8500,18583.1,31204.41,124817.63,267.11
HB010681,2023-02-19,2023-05-06,2023-05-09,Pune,Business,Standard,3,2,2,Leisure,2,5,5,1,1,0,76,0.868,5200,5018.85,10214.57,30643.72,96.43
HB010682,2024-04-28,2024-08-12,2024-08-18,Pune,Resort,Standard,6,3,0,Leisure,4,8,0,0,0,0,106,0.851,5200,9081.04,9904.86,59429.13,90.48
HB010683,2023-03-22,2023-06-14,2023-06-19,Hyderabad,Luxury,Deluxe,5,4,0,Leisure,3,6,2,0,0,0,84,0.75,5500,10778.94,12770.97,63854.87,132.2
HB010684,2023-06-01,2023-06-06,2023-06-11,Bangalore,Boutique,Standard,5,2,0,Leisure,6,6,1,0,0,0,5,0.733,6200,8090.07,10541.07,52705.37,70.02
HB010685,2024-01-01,2024-04-07,2024-04-12,Delhi,Luxury,Deluxe,5,3,0,Leisure,1,4,6,1,1,0,97,0.95,6800,14441.05,35919.82,179599.11,428.23
HB010686,2023-07-26,2023-09-16,2023-09-18,Mumbai,Budget,Deluxe,2,1,2,Business,7,9,5,1,0,1,52,0.734,7500,4265.0,8694.78,17389.56,15.93
HB010687,2024-04-19,2024-06-01,2024-06-07,Delhi,Budget,Deluxe,6,4,0,Business,4,6,5,1,0,0,43,0.749,6800,3817.36,5708.67,34252.05,-16.05
HB010688,2023-03-03,2023-07-07,2023-07-08,Chennai,Business,Executive,1,4,0,Leisure,3,7,4,0,0,0,126,0.689,5800,6123.4,8560.78,8560.78,47.6
HB010689,2023-08-07,2024-01-18,2024-01-19,Goa,Boutique,Standard,1,2,2,Leisure,8,1,3,0,1,0,164,0.95,8500,11757.09,21034.65,21034.65,147.47
HB010690,2023-12-29,2024-06-04,2024-06-05,Chennai,Resort,Standard,1,4,0,Business,12,6,1,0,0,0,158,0.771,5800,9774.36,10621.65,10621.65,83.13
HB010691,2024-07-22,2024-11-12,2024-11-17,Pune,Resort,Standard,5,3,0,Business,7,11,1,0,1,0,113,0.95,5200,8708.41,15119.36,75596.79,190.76
HB010692,2023-11-22,2023-12-09,2023-12-14,Pune,Resort,Deluxe,5,4,0,Leisure,11,12,5,1,1,1,17,0.95,5200,9263.79,34022.01,170110.07,554.27
HB010693,2024-07-29,2024-10-27,2024-10-30,Chennai,Business,Suite,3,3,0,Leisure,7,10,6,1,1,0,90,0.95,5800,5304.63,24619.79,73859.38,324.48
HB010694,2023-04-19,2023-07-24,2023-07-26,Delhi,Resort,Suite,2,4,0,Leisure,4,7,0,0,0,0,96,0.769,6800,12931.64,24784.26,49568.53,264.47
HB010695,2024-07-30,2024-10-03,2024-10-05,Pune,Boutique,Suite,2,1,0,Leisure,7,10,3,0,1,0,65,0.95,5200,7265.9,25108.33,50216.65,382.85
HB010696,2024-01-19,2024-05-06,2024-05-12,Kolkata,Luxury,Standard,6,3,0,Group,1,5,0,0,1,0,108,0.868,4800,9616.55,14422.55,86535.29,200.47
HB010697,2024-01-15,2024-03-31,2024-04-02,Goa,Boutique,Executive,2,1,0,Group,1,3,6,1,0,0,76,0.763,8500,10996.8,22262.76,44525.53,161.91
HB010698,2022-10-15,2023-04-02,2023-04-08,Delhi,Luxury,Executive,6,4,0,Leisure,10,4,6,1,1,0,169,0.95,6800,13954.59,43827.45,262964.69,544.52
HB010699,2024-02-07,2024-06-05,2024-06-12,Goa,Budget,Executive,7,4,0,Leisure,2,6,2,0,0,0,119,0.758,8500,4845.25,7901.78,55312.49,-7.04
HB010700,2024-03-29,2024-06-20,2024-06-23,Bangalore,Resort,Standard,3,4,0,Leisure,3,6,3,0,0,0,83,0.73,6200,10711.22,10923.17,32769.51,76.18
HB010701,2023-11-17,2024-03-12,2024-03-13,Hyderabad,Luxury,Suite,1,4,0,Business,11,3,1,0,0,0,116,0.767,5500,11730.24,21989.07,21989.07,299.8
HB010702,2024-02-18,2024-03-07,2024-03-12,Hyderabad,Business,Deluxe,5,3,0,Leisure,2,3,3,0,0,0,18,0.803,5500,5466.38,7698.22,38491.11,39.97
HB010703,2023-03-05,2023-06-02,2023-06-08,Pune,Resort,Executive,6,4,0,Leisure,3,6,4,0,0,0,89,0.839,5200,9564.98,15745.52,94473.11,202.8
HB010704,2024-01-05,2024-01-25,2024-01-28,Goa,Resort,Executive,3,3,0,Business,1,1,3,0,1,0,20,0.95,8500,13937.47,48686.95,146060.84,472.79
HB010705,2023-12-28,2024-01-13,2024-01-19,Mumbai,Budget,Executive,6,2,1,Leisure,12,1,5,1,1,0,16,0.95,7500,4675.9,15312.08,91872.51,104.16
HB010706,2024-02-19,2024-08-10,2024-08-15,Pune,Boutique,Standard,5,4,0,Business,2,8,5,1,0,0,173,0.773,5200,6621.26,7967.39,39836.93,53.22
HB010707,2023-01-06,2023-02-13,2023-02-19,Mumbai,Business,Executive,6,3,0,Group,1,2,0,0,0,0,38,0.819,7500,7035.67,11981.14,71886.85,59.75
HB010708,2024-09-20,2024-10-12,2024-10-19,Mumbai,Budget,Executive,7,1,0,Business,9,10,5,1,1,0,22,0.95,7500,4808.65,16336.24,114353.67,117.82
HB010709,2023-11-07,2024-04-09,2024-04-10,Pune,Business,Suite,1,1,2,Leisure,11,4,1,0,1,1,154,0.95,5200,4953.21,22779.1,22779.1,338.06
HB010710,2023-11-14,2024-03-29,2024-04-01,Kolkata,Resort,Deluxe,3,3,0,Leisure,11,3,4,0,0,0,136,0.654,4800,8040.62,9468.68,28406.05,97.26
HB010711,2024-02-25,2024-03-29,2024-04-02,Hyderabad,Budget,Standard,4,2,1,Business,2,3,4,0,0,0,33,0.658,5500,3037.97,2713.7,10854.79,-50.66
HB010712,2023-09-13,2023-11-08,2023-11-09,Chennai,Resort,Suite,1,3,0,Leisure,9,11,2,0,1,0,56,0.888,5800,10453.64,33983.7,33983.7,485.93
HB010713,2023-08-23,2023-12-12,2023-12-15,Bangalore,Boutique,Standard,3,2,0,Business,8,12,1,0,1,0,111,0.944,6200,9053.6,15486.78,46460.34,149.79
HB010714,2022-12-01,2023-02-11,2023-02-15,Mumbai,Resort,Executive,4,3,0,Leisure,12,2,5,1,0,0,72,0.862,7500,13523.54,27301.16,109204.64,264.02
HB010715,2023-12-05,2024-02-02,2024-02-03,Mumbai,Resort,Standard,1,3,0,Business,12,2,4,0,0,0,59,0.687,7500,12977.98,12035.5,12035.5,60.47
HB010716,2023-09-17,2024-02-02,2024-02-03,Delhi,Business,Executive,1,2,0,Business,9,2,4,0,0,0,138,0.839,6800,7008.76,11635.73,11635.73,71.11
HB010717,2023-08-28,2024-02-20,2024-02-22,Chennai,Budget,Executive,2,4,0,Business,8,2,1,0,0,0,176,0.862,5800,3769.37,5927.97,11855.93,2.21
HB010718,2023-02-10,2023-02-28,2023-03-02,Hyderabad,Luxury,Deluxe,2,1,0,Leisure,2,2,1,0,0,0,18,0.833,5500,11486.81,17544.22,35088.45,218.99
HB010719,2024-05-17,2024-08-02,2024-08-06,Hyderabad,Boutique,Deluxe,4,4,0,Leisure,5,8,4,0,0,0,77,0.725,5500,8012.64,8847.59,35390.37,60.87
HB010720,2022-12-26,2023-05-21,2023-05-26,Pune,Business,Executive,5,3,0,Leisure,12,5,6,1,1,0,146,0.95,5200,5402.29,16374.64,81873.2,214.9
HB010721,2024-02-02,2024-06-18,2024-06-24,Hyderabad,Business,Deluxe,6,2,0,Business,2,6,1,0,0,0,137,0.771,5500,5774.67,6924.18,41545.05,25.89
HB010722,2024-03-02,2024-06-08,2024-06-10,Chennai,Luxury,Deluxe,2,4,0,Leisure,3,6,5,1,0,0,98,0.709,5800,11295.03,16411.68,32823.36,182.96
HB010723,2023-07-09,2023-12-02,2023-12-08,Hyderabad,Boutique,Deluxe,6,3,0,Business,7,12,5,1,1,0,146,0.95,5500,7285.22,19225.28,115351.69,249.55
HB010724,2022-10-26,2023-01-15,2023-01-20,Chennai,Business,Standard,5,4,0,Leisure,10,1,6,1,1,0,81,0.95,5800,6039.38,11633.81,58169.03,100.58
HB010725,2023-06-28,2023-10-20,2023-10-23,Bangalore,Boutique,Executive,3,4,0,Group,6,10,4,0,1,0,114,0.9,6200,7904.67,21718.43,65155.28,250.3
HB010726,2023-05-29,2023-06-17,2023-06-21,Delhi,Boutique,Executive,4,3,0,Leisure,5,6,5,1,0,1,19,0.804,6800,9063.69,25065.25,100260.98,268.61
HB010727,2023-06-18,2023-09-22,2023-09-29,Pune,Luxury,Standard,7,4,0,Business,6,9,4,0,0,0,96,0.718,5200,9776.19,9126.19,63883.3,75.5
HB010728,2023-10-13,2023-12-20,2023-12-26,Kolkata,Resort,Suite,6,1,1,Business,10,12,2,0,1,0,68,0.95,4800,8991.45,27168.16,163008.99,466.0
HB010729,2024-06-17,2024-09-27,2024-10-04,Delhi,Luxury,Suite,7,3,0,Leisure,6,9,4,0,0,0,102,0.834,6800,12539.73,28155.85,197090.92,314.06
HB010730,2023-01-14,2023-03-25,2023-04-01,Pune,Resort,Standard,7,2,0,Business,1,3,5,1,0,1,70,0.668,5200,9242.48,11631.54,81420.8,123.68
HB010731,2024-03-19,2024-07-01,2024-07-04,Mumbai,Budget,Standard,3,2,0,Leisure,3,7,0,0,0,0,104,0.866,7500,4392.14,4877.71,14633.12,-34.96
HB010732,2024-07-04,2024-12-08,2024-12-11,Delhi,Luxury,Suite,3,4,0,Leisure,7,12,6,1,1,0,157,0.935,6800,14430.72,58195.21,174585.62,755.81
HB010733,2023-07-17,2023-09-23,2023-09-24,Delhi,Business,Executive,1,3,0,Group,7,9,5,1,0,0,68,0.76,6800,6318.36,12809.6,12809.6,88.38
HB010734,2023-01-01,2023-01-13,2023-01-20,Kolkata,Boutique,Standard,7,3,0,Business,1,1,4,0,1,0,12,0.95,4800,7108.29,11996.25,83973.77,149.92
HB010735,2023-03-24,2023-09-05,2023-09-08,Pune,Resort,Deluxe,3,2,0,Leisure,3,9,1,0,0,0,165,0.682,5200,10204.55,10852.6,32557.79,108.7
HB010736,2023-04-13,2023-08-24,2023-08-31,Bangalore,Resort,Executive,7,1,2,Group,4,8,3,0,0,0,133,0.809,6200,11644.31,17719.76,124038.34,185.8
HB010737,2022-11-21,2023-04-19,2023-04-25,Chennai,Resort,Standard,6,2,0,Leisure,11,4,2,0,1,0,149,0.881,5800,10750.03,16526.89,99161.37,184.95
HB010738,2024-05-24,2024-11-18,2024-11-20,Kolkata,Boutique,Standard,2,3,0,Leisure,5,11,0,0,1,0,178,0.95,4800,6481.19,11822.12,23644.25,146.29
HB010739,2024-09-11,2024-10-01,2024-10-03,Kolkata,Luxury,Deluxe,2,1,2,Business,9,10,1,0,1,0,20,0.916,4800,9489.05,24032.54,48065.08,400.68
HB010740,2024-08-19,2024-11-25,2024-11-26,Bangalore,Resort,Standard,1,4,0,Leisure,8,11,0,0,1,0,98,0.95,6200,11984.89,19646.09,19646.09,216.87
HB010741,2024-05-19,2024-06-01,2024-06-08,Pune,Business,Executive,7,4,0,Leisure,5,6,5,1,0,0,13,0.843,5200,4692.71,11598.71,81190.99,123.05
HB010742,2023-11-25,2024-01-17,2024-01-19,Pune,Boutique,Suite,2,2,1,Leisure,11,1,2,0,1,0,53,0.95,5200,7357.38,24078.21,48156.41,363.04
HB010743,2024-09-02,2024-12-06,2024-12-13,Hyderabad,Budget,Standard,7,2,0,Business,9,12,4,0,1,0,95,0.95,5500,2997.08,5396.38,37774.65,-1.88
